,time,BlkCnt,DiffMean,FeeMeanUSD,FlowInExUSD,HashRate,NDF,PriceUSD,ROI30d
1286,-0.86971205,0.0,4.071500699984269e-08,6.775509203624957e-05,1.4278380284906719e-05,3.748299955616304e-08,0.48879637935,7.55593565020456,1.0763948763923974
1287,-0.86904174,0.49523809523809526,4.071500699984269e-08,7.459595626417962e-05,1.5066984947968977e-05,4.073152618436385e-08,0.489196304353,7.63092125599065,0.981737693488526
1288,-0.8683715,0.41904761904761906,4.071500699984269e-08,9.01342495397899e-05,6.952002138740654e-06,4.023175285694819e-08,0.48800144431,7.58012917825833,0.9140899808057447
1289,-0.8677012,-0.38095238095238093,4.071500699984269e-08,8.072851591293182e-05,1.2047732927232548e-05,3.498413291908558e-08,0.488614681528,7.62723485973115,0.5673880800179774
1290,-0.86703086,0.0,4.071500699984269e-08,9.39635425134489e-05,2.221582753952894e-05,3.748299955616304e-08,0.488697867312,8.49340567738165,1.0721904343935749
1291,-0.86636055,0.8380952380952381,4.180239422267853e-08,8.243819797465175e-05,2.7657841239021886e-05,4.4128398708190845e-08,0.487673371914,8.75198485505552,1.389816537891863
1292,-0.8656903,0.19047619047619047,4.338687274738206e-08,0.0001235853595481554,3.026431726597508e-05,4.127419495071436e-08,0.486130617075,9.09519268614845,1.490184255461214
1293,-0.86502,-0.5714285714285714,4.338687274738206e-08,0.00012718756152342215,1.899344879166074e-05,3.5948492376428393e-08,0.484561518313,8.87953341350087,1.2390130464424356
1294,-0.86434966,-0.0761904761904762,4.338687274738206e-08,0.00011562002772449809,1.7193290314659187e-05,3.9410199049714184e-08,0.484355115978,8.53245067913501,0.9253707436590479
1295,-0.86367935,-0.34285714285714286,4.338687274738206e-08,8.442096870861787e-05,9.56569173696225e-06,3.7546203148714295e-08,0.482088047434,8.87564584102864,1.1136829479305015
1296,-0.8630091,0.19047619047619047,4.338687274738206e-08,8.413200949459196e-05,2.105224999894443e-05,4.127419495071436e-08,0.483181173192,8.50656254412624,0.9975083261961559
1297,-0.8623388,-0.34285714285714286,4.338687274738206e-08,8.098258971261162e-05,1.5088956401073448e-05,3.7546203148714295e-08,0.483639714658,8.53121126943308,1.0897378440508374
1298,-0.86166847,0.41904761904761906,4.338687274738229e-08,8.054137356886951e-05,1.687516119263348e-05,4.2871905722999975e-08,0.484613914247,8.57458517066043,1.1815155149250574
1299,-0.86099815,0.38095238095238093,4.338687274738229e-08,7.962343130765931e-05,1.3110261160981502e-05,4.260562059428571e-08,0.486220444005,8.7693472729398,1.3100573966144728
1300,-0.8603279,0.7238095238095238,4.338687274738229e-08,8.660011460226312e-05,8.207951028359577e-06,4.500218675271442e-08,0.486769638891,8.87576504617183,1.2817073872488012
1301,-0.8596576,1.0666666666666667,4.338687274738229e-08,9.459895606444912e-05,7.5807318858648076e-06,4.739875291114285e-08,0.486285385982,8.89145989421391,1.1603707183502092
1302,-0.8589873,0.11428571428571428,4.338687274738206e-08,8.462718281833578e-05,9.818852555592509e-06,4.074162469328582e-08,0.487020302995,8.84256089421391,1.1529430082871823
1303,-0.858317,0.6095238095238096,4.338687274738229e-08,7.617817291862521e-05,6.2446069092610995e-06,4.420333136657133e-08,0.488212635783,8.74768065926359,1.0576219207848512
1304,-0.8576467,0.9904761904761905,4.545603189267594e-08,8.786684917927834e-05,1.7009832765010066e-05,4.910127323070901e-08,0.486911507971,9.08831724897721,1.2161769134157607
1305,-0.8569764,-0.7619047619047619,4.734526415577019e-08,8.049740570964471e-05,2.0556513129690317e-05,3.7775346896001706e-08,0.486867137254,9.32099840210403,1.3726154793663268
1306,-0.8563061,-0.6095238095238096,4.734526415577019e-08,0.00010168912512010282,2.0764678996141223e-05,3.893766526203263e-08,0.487692632054,9.56802090385739,1.4143717132214362
1307,-0.8556358,0.5714285714285714,4.734526415577019e-08,0.00010084994231035481,2.918910471799881e-05,4.794563259877149e-08,0.486742000582,10.5510396960842,2.1504988184208917
1308,-0.8549655,0.45714285714285713,4.734526415577019e-08,0.00016135433387648378,1.707531101190358e-05,4.7073893824248235e-08,0.48589305086,10.9158647466394,2.285253213042585
1309,-0.8542952,0.22857142857142856,4.734526415577019e-08,0.00010258769455684575,1.3601414558766625e-05,4.533041627520199e-08,0.48744955114,10.9197148807715,2.178046733880753
1310,-0.8536249,-0.41904761904761906,4.734526415577019e-08,0.0001357396606997485,1.925195804471162e-05,4.039056321957121e-08,0.488277069723,10.805117377557,2.0948770804865076
1311,-0.8529546,-0.38095238095238093,4.734526415577019e-08,0.00012694193525104693,9.868590552201697e-06,4.068114281107887e-08,0.487867851919,10.8694465017534,2.0171051669548175
1312,-0.8522843,0.5333333333333333,4.734526415577019e-08,0.0001153035480906443,1.5113421611845282e-05,4.7655053007263836e-08,0.487242935379,10.9412794400935,2.0624940621606878
1313,-0.851614,0.6095238095238096,4.734526415577019e-08,0.0002415220115817644,1.5731770689758365e-05,4.823621219027915e-08,0.488104569418,11.0703915967271,1.9414238186100792
1314,-0.8509437,0.7619047619047619,4.734526415577019e-08,0.00028242226279335435,2.2125500415096387e-05,4.939853055631007e-08,0.486935271616,11.1037247440094,1.8484150006663203
1315,-0.85027343,0.22857142857142856,4.734526415577019e-08,0.00010103711594246887,1.540291231858704e-05,4.533041627520199e-08,0.488739043277,11.4475688045003,2.0059805365053487
1316,-0.8496031,0.6857142857142857,4.734526415577019e-08,0.00010768221979319359,9.373467104279843e-06,4.881737137329447e-08,0.487865472408,11.5425355271771,1.7833612009513278
1317,-0.8489328,0.34285714285714286,4.926149313702034e-08,9.520149741505194e-05,6.564553463964169e-06,4.8072118394131074e-08,0.48709902428,11.5925523898305,1.7546693630574897
1318,-0.8482625,0.38095238095238093,5.092973954422656e-08,0.00010356555606390052,2.367334835044518e-05,5.001266564246759e-08,0.486966573766,11.9849629903565,1.9648464193977893
1319,-0.84759223,0.26666666666666666,5.092973954422656e-08,0.00012526712643488836,1.991859829103235e-05,4.9074928161671264e-08,0.485748562896,12.1870974810053,2.0216312973958024
1320,-0.8469219,0.6476190476190476,5.092973954422656e-08,0.00013422403483394073,1.7200695502783066e-05,5.2200719764325406e-08,0.485907009884,13.1700773538866,1.8614372020886303
1321,-0.8462516,0.1523809523809524,5.092973954422656e-08,0.00014319824088569624,2.0901919221619438e-05,4.813719068087494e-08,0.486469041702,13.4507908246639,1.814822536759336
1322,-0.8455813,-0.45714285714285713,5.092973954422656e-08,0.00014490417595305327,3.909439340705219e-05,4.313592411662815e-08,0.484038042774,12.0770055423729,1.1055898034000782
1323,-0.84491104,0.0380952380952381,5.092973954422656e-08,9.160234673177751e-05,1.802608242020074e-05,4.719945320007861e-08,0.482270066698,11.5775071648159,1.024151758749062
1324,-0.8442407,1.2190476190476192,5.092973954422656e-08,7.667612670085796e-05,1.8913703247068475e-05,5.688940716830675e-08,0.479459544394,7.83062184190532,-0.28579985972542093
1325,-0.8435704,0.9142857142857143,5.092973954422656e-08,0.00012410777675697207,2.049040587431375e-05,5.4388773886183494e-08,0.469310495876,9.97987664874343,0.4153773828938283
1326,-0.84290016,0.8761904761904762,5.092973954422656e-08,9.591521065647964e-05,1.7117476989588512e-05,5.407619472591805e-08,0.468118705337,9.90298201811806,0.550230150954905
1327,-0.84222984,0.22857142857142856,5.092973954422656e-08,9.705050825629765e-05,2.1572737453980632e-05,4.876234900140582e-08,0.462981076065,9.772554578609,0.48694806215722647
1328,-0.8415595,0.5714285714285714,5.092973954422656e-08,0.00010960188963768039,1.202502041162767e-05,5.157556144379452e-08,0.461114907215,10.0886574260666,0.5923649368331987
1329,-0.8408892,-0.0761904761904762,5.092973954422656e-08,0.00010782482443224082,1.3771334961932976e-05,4.626171571928228e-08,0.459177747233,10.5940425943892,0.6992378701553567
1330,-0.84021896,-0.45714285714285713,5.64836938704833e-08,0.00012172298309097867,4.991040145727276e-06,4.783995273543909e-08,0.459424777047,10.5836766715371,0.6461322984097508
1331,-0.83954865,1.1047619047619048,5.673614633985855e-08,0.00012067423993980963,6.919893517639146e-06,6.233061758726166e-08,0.456945213366,10.545530742256,0.624435268426596
1332,-0.83887833,-0.19047619047619047,5.673614633985879e-08,0.0001556136321355003,1.8112757226546923e-05,5.049128240308918e-08,0.455160024004,10.9003800806546,0.782840309687265
1333,-0.838208,0.0380952380952381,5.673614633985879e-08,0.00014983316543926148,1.8481918206426052e-05,5.2580576847354856e-08,0.455083622767,10.9329585336061,0.8408394503002449
1334,-0.83753777,0.6857142857142857,5.673614633985879e-08,0.00012778464273437162,1.3749749905008418e-05,5.8500244439441096e-08,0.453980165983,10.8677839018118,0.6575762430496735
1335,-0.83686745,0.1523809523809524,5.673614633985879e-08,0.00015270056070458728,1.6104742026834485e-05,5.3625224069487834e-08,0.450248844439,10.7277488383986,0.5053256363430395
1336,-0.83619714,-0.38095238095238093,5.673614633985879e-08,0.00012497776210203918,1.264702360001937e-05,4.875020369953429e-08,0.450109015152,10.1024098205728,0.18276688020475657
1337,-0.8355268,0.41904761904761906,5.673614633985879e-08,0.00014651909053388446,6.6319686777506465e-06,5.6062734254464326e-08,0.448509329097,10.0065329374635,-0.18181979471438803
1338,-0.83485657,0.5333333333333333,5.673614633985879e-08,0.00014864522735045556,6.733018865713782e-06,5.710738147659731e-08,0.447680036683,10.2261162016365,-0.22111124517306255
1339,-0.83418626,0.26666666666666666,5.673614633985879e-08,0.00015322118736595165,9.200657162333738e-06,5.466987129162054e-08,0.447546735856,10.4971343091759,-0.13802513362702684
1340,-0.83351594,0.11428571428571428,5.673614633985879e-08,0.00012559940270560023,1.0897106649855626e-05,5.327700832877674e-08,0.445436425241,10.3640018942139,-0.14523763620079055
1341,-0.8328456,1.1428571428571428,5.673614633985855e-08,0.00011556294996600747,1.2428239727798974e-05,6.267883332797275e-08,0.443453366737,11.0255228784337,0.0419909560157835
1342,-0.8321754,0.8,5.807965328247908e-08,0.00010979870193886895,2.3953534492453165e-05,6.095490944575157e-08,0.440151049555,11.1607690157802,0.061335094947154195
1343,-0.83150506,0.6857142857142857,6.262690754980974e-08,0.00010926742589529774,1.0427188783604641e-05,6.457416720205246e-08,0.439747545018,11.0761223366452,-0.004970746089664892
1344,-0.83083475,-0.19047619047619047,6.262690754980974e-08,0.00013200534035832088,1.1729282024985834e-05,5.573365621605729e-08,0.440009142399,11.0432700333139,-0.025199405654432724
1345,-0.83016443,0.34285714285714286,6.262690754980974e-08,0.0001288392931519393,6.170376882510298e-06,6.111483681622823e-08,0.438693504562,11.0620954932788,-0.12097310911335622
1346,-0.8294942,0.0,6.262690754980974e-08,0.00012855472267866527,1.2367036852636098e-05,5.7655506430404014e-08,0.43779527215,11.1252888047925,-0.1293726243957672
1347,-0.82882386,-0.19047619047619047,6.262690754980974e-08,0.00015017898713757074,2.3264505070559587e-05,5.573365621605729e-08,0.43573681739,11.2680929552893,-0.10168723262447882
1348,-0.82815355,0.19047619047619047,6.262690754980974e-08,0.00013699370781718653,1.801144783345768e-05,5.9577356644750745e-08,0.434881976642,11.3152859082408,-0.19630545544533404
1349,-0.8274833,-0.7619047619047619,6.262690754980974e-08,0.0001254430637852415,1.5609427390563864e-05,4.9968105573016834e-08,0.433977075132,11.38029928872,-0.23133480474767112
1350,-0.826813,0.45714285714285713,6.262690754980974e-08,0.00010760682941487696,1.364502580522029e-05,6.22679469448362e-08,0.433261616839,11.730107622443,-0.3776853797232744
1351,-0.82614267,-0.22857142857142856,6.262690754980974e-08,0.00010549883082450224,7.297004495922434e-06,5.534928617318778e-08,0.432392541077,11.7183934155465,-0.4437052695330949
1352,-0.82547235,0.41904761904761906,6.262690754980974e-08,0.0001013004949595497,1.2882694518512447e-05,6.188357690196698e-08,0.431736502924,11.8869112238457,-0.060130607590376736
1353,-0.8248021,0.6857142857142857,6.262690754980974e-08,0.00011634663248318231,2.1611747360069586e-05,6.457416720205246e-08,0.428275889246,11.908317157218,0.09021751490473648
1354,-0.8241318,0.6476190476190476,6.262690754980974e-08,0.00013917075151621632,2.4716447605909208e-05,6.418979715918322e-08,0.424415610724,12.2596508386908,1.912261203935509
1355,-0.8234615,-0.34285714285714286,6.313167848759202e-08,0.00013709375653798094,2.949134746684418e-05,5.46329955471948e-08,0.421702798862,12.5048540981882,0.8516782006753769
1356,-0.82279116,0.0761904761904762,6.658094656243789e-08,0.00012281694736021936,1.3968882383472302e-05,6.211294453822692e-08,0.423622745441,12.3671766493279,0.8375190272780672
1357,-0.8221209,0.7238095238095238,6.658094656243789e-08,0.00019094800335411053,1.498146967561059e-05,6.905978701947578e-08,0.424721763765,12.3336578357686,0.8824311122275537
1358,-0.8214506,0.26666666666666666,6.658094656243789e-08,0.00014126344937898864,1.0506937886626077e-05,6.415613350330006e-08,0.406673001535,12.2137276250731,0.707933711074751
1359,-0.8207803,0.3047619047619048,6.658094656243789e-08,0.00012954694869150266,8.836337513254891e-06,6.456477129631464e-08,0.404402783159,12.1654630263004,0.4965309696566149
